,Image Name,Cat. 1,Cat. 2,Cat. 3,Cat. 4,Cat. 5,True Skill Rating,Load,Trial Type,Audio,RT to TO,RT VS,RT to TO,Sound Onset,Sound Hz,Trial N.
0,2008_003448.jpg, person, chair,,,,30.01632432927583,high,Target Present,Normal,[],Na,Na,None,None,92
1,2008_003449.jpg, boat,,,,,34.708650154968005,high,Target Present,Normal,[],Na,Na,None,None,35
2,2008_003464.jpg, person,,,,,19.72420040844229,low,Target Absent,Normal,[],Na,Na,None,None,104
3,2008_003477.jpg, chair, diningtable,,,,34.86072655316477,high,Target Absent,Normal,[],Na,Na,None,None,107
4,2008_003498.jpg, car, motorbike,,,,32.34581603770457,high,Target Present,Normal,[],Na,Na,None,None,127
5,2008_003701.jpg, boat,,,,,29.9571992215138,high,Target Present,Normal,[],Na,Na,None,None,102
6,2008_003706.jpg, person,,,,,17.23065839052537,low,Target Present,Critical,[],Na,Na,0.042,tone1,10
7,2008_003852.jpg, dog,,,,,18.163024969077554,low,Target Absent,Normal,[],Na,Na,None,None,94
8,2008_004036.jpg, person, motorbike,,,,19.44615668764516,low,Target Absent,Normal,[],Na,Na,None,None,98
9,2008_004269.jpg, sofa, person,,,,20.983298059388602,low,Target Present,Normal,[],Na,Na,None,None,114
10,2008_004371.jpg, person, motorbike,,,,32.57923680316899,high,Target Present,Normal,[],Na,Na,None,None,66
11,2008_004389.jpg, person, bottle, diningtable,,,28.822656476371627,high,Target Absent,Critical,[],Na,Na,0.054,tone1,119
12,2008_004425.jpg, bird,,,,,17.14996667859641,low,Target Absent,Normal,[],Na,Na,None,None,147
13,2008_004436.jpg, person, car,,,,30.697177208527194,high,Target Absent,Normal,[],Na,Na,None,None,133
14,2008_004487.jpg, chair, bottle,,,,35.925064893420085,high,Target Present,Normal,[],"[('q', 4.352535812538463)]",-999,None,None,1
15,2008_004522.jpg, person,,,,,20.543288615744785,low,Target Present,Normal,[],Na,Na,None,None,153
16,2008_004564.jpg, person, chair, bottle, diningtable,,28.71963458489457,high,Target Absent,Critical,[],Na,Na,0.029,tone1,44
17,2008_004607.jpg, bottle,,,,,20.465741194973702,low,Target Present,Normal,[],Na,Na,None,None,134
18,2008_004615.jpg, pottedplant, motorbike,,,,29.797419521088532,high,Target Absent,Critical,[],"[('q', 1.9791656901520582)]",-999,0.076,tone1,120
19,2008_004695.jpg, dog,,,,,14.467183249090136,low,Target Absent,Normal,[],Na,Na,None,None,154
20,2008_004702.jpg, person, chair, dog,,,18.94630700581527,low,Target Absent,Normal,[],Na,Na,None,None,149
21,2008_004742.jpg, bird,,,,,14.4872306142904,low,Target Present,Normal,[],Na,Na,None,None,50
22,2008_004756.jpg, pottedplant, person,,,,29.004664080836946,high,Target Absent,Normal,[],Na,Na,None,None,143
23,2008_005001.jpg, pottedplant, person,,,,34.9438371419449,high,Target Present,Normal,[],Na,Na,None,None,130
24,2008_005172.jpg, person, motorbike,,,,15.533652366722812,low,Target Absent,Normal,[],Na,Na,None,None,25
25,2008_005194.jpg, dog,,,,,19.65239616193384,low,Target Absent,Critical,[],Na,Na,0.187,tone2,148
26,2008_005251.jpg, person,,,,,18.43977255420649,low,Target Present,Normal,[],Na,Na,None,None,97
27,2008_005276.jpg, person, bicycle,,,,33.36322694079857,high,Target Present,Critical,[],Na,Na,0.198,tone2,4
28,2008_005288.jpg, cat,,,,,15.614019717005355,low,Target Present,Normal,[],Na,Na,None,None,111
29,2008_005342.jpg, tvmonitor, chair, bottle, diningtable,,34.04502196437339,high,Target Absent,Critical,[],Na,Na,0.193,tone2,101
30,2008_005563.jpg, person, dog,,,,29.0787327362723,high,Target Absent,Normal,[],Na,Na,None,None,63
31,2008_005616.jpg, person, chair,,,,31.698792809344926,high,Target Present,Normal,[],Na,Na,None,None,53
32,2008_005685.jpg, aeroplane,,,,,14.016070769678755,low,Target Present,Normal,[],Na,Na,None,None,45
33,2008_005817.jpg, tvmonitor,,,,,29.725909836780325,high,Target Absent,Critical,[],Na,Na,0.136,tone2,156
34,2008_005818.jpg, horse,,,,,29.084159041893106,high,Target Present,Normal,[],Na,Na,None,None,32
35,2008_005831.jpg, dog,,,,,15.137915282453642,low,Target Present,Normal,[],"[('q', 1.9981034588440707)]",-999,None,None,65
36,2008_005867.jpg, person, bottle,,,,31.118687546941533,high,Target Present,Normal,[],"[('p', 1.5931492558656828)]",-999,None,None,37
37,2008_006166.jpg, chair, dog,,,,29.62514372742981,high,Target Present,Normal,[],Na,Na,None,None,18
38,2008_006298.jpg, sheep, person, horse,,,32.38547761836769,high,Target Present,Normal,[],Na,Na,None,None,16
39,2008_006480.jpg, cat,,,,,7.875542365126503,low,Target Present,Normal,[],"[('q', 1.7186869397060036)]",-999,None,None,159
40,2008_006481.jpg, bird, boat,,,,29.314233597971626,high,Target Present,Normal,[],Na,Na,None,None,57
41,2008_006626.jpg, bird,,,,,19.32986458289654,low,Target Absent,Normal,[],Na,Na,None,None,81
42,2008_007108.jpg, pottedplant, dog,,,,29.851834352354174,high,Target Absent,Normal,[],Na,Na,None,None,135
43,2008_007279.jpg, dog,,,,,20.086261363905606,low,Target Present,Normal,[],Na,Na,None,None,24
44,2008_007323.jpg, car,,,,,31.09527068530514,high,Target Absent,Normal,[],Na,Na,None,None,13
45,2008_007378.jpg, chair, dog, diningtable,,,29.611440342795753,high,Target Present,Normal,[],Na,Na,None,None,58
46,2008_007417.jpg, dog,,,,,18.052501969592,low,Target Absent,Normal,[],Na,Na,None,None,145
47,2008_007536.jpg, tvmonitor, person,,,,29.09714770878943,high,Target Absent,Normal,[],Na,Na,None,None,137
48,2008_007913.jpg, person, cat,,,,32.2651090829965,high,Target Present,Normal,[],Na,Na,None,None,46
49,2008_007923.jpg, person, bottle,,,,19.05734476753717,low,Target Present,Normal,[],Na,Na,None,None,108
50,2008_007970.jpg, person, aeroplane,,,,30.073041628958684,high,Target Present,Normal,[],Na,Na,None,None,99
51,2008_008199.jpg, cow,,,,,28.982776870917203,high,Target Present,Normal,[],Na,Na,None,None,83
52,2008_008428.jpg, cow,,,,,17.423847402101142,low,Target Absent,Critical,[],Na,Na,0.144,tone1,88
53,2008_008435.jpg, bird,,,,,15.929198978425086,low,Target Present,Normal,[],"[('q', 1.660125823126691)]",-999,None,None,128
54,2008_008684.jpg, bus, person,,,,30.530816124618234,high,Target Present,Normal,[],Na,Na,None,None,5
55,2008_008714.jpg, sheep, dog,,,,20.078173434978684,low,Target Absent,Normal,[],"[('p', 3.356446977973519)]",-999,None,None,121
56,2008_008724.jpg, bicycle,,,,,33.072436607343256,high,Target Present,Critical,[],Na,Na,0.193,tone1,152
57,2009_000291.jpg, person,,,,,18.935516809225497,low,Target Absent,Critical,[],Na,Na,0.036,tone2,60
58,2009_000457.jpg, car, bicycle, person,,,32.66430760971405,high,Target Absent,Normal,[],Na,Na,None,None,41
59,2009_000472.jpg, cow,,,,,20.69519183280128,low,Target Present,Normal,[],Na,Na,None,None,64
60,2009_000504.jpg, cat,,,,,20.838551794823502,low,Target Absent,Normal,[],Na,Na,None,None,77
61,2009_000608.jpg, boat,,,,,33.058800596273656,high,Target Present,Normal,[],Na,Na,None,None,73
62,2009_000746.jpg, bird,,,,,17.113858412416995,low,Target Present,Normal,[],Na,Na,None,None,21
63,2009_000748.jpg, bird,,,,,12.31601917082212,low,Target Present,Normal,[],"[('q', 1.7847708225917813)]",-999,None,None,100
64,2009_000906.jpg, car,,,,,29.054781481845197,high,Target Absent,Normal,[],Na,Na,None,None,0
65,2009_000989.jpg, dog,,,,,13.353442225137648,low,Target Present,Normal,[],Na,Na,None,None,68
66,2009_001137.jpg, pottedplant, person,,,,13.786733463571188,low,Target Absent,Critical,[],Na,Na,0.085,tone1,38
67,2009_001314.jpg, bird,,,,,8.549086134212335,low,Target Present,Normal,[],Na,Na,None,None,96
68,2009_001792.jpg, dog,,,,,17.154465317836053,low,Target Present,Normal,[],Na,Na,None,None,11
69,2009_001888.jpg, pottedplant, sofa,,,,28.81434208709868,high,Target Present,Normal,[],Na,Na,None,None,52
70,2009_002001.jpg, person, aeroplane,,,,34.54414482156191,high,Target Absent,Normal,[],Na,Na,None,None,47
71,2009_002264.jpg, bird,,,,,20.841192455153333,low,Target Absent,Normal,[],Na,Na,None,None,40
72,2009_002406.jpg, person, bicycle,,,,32.14644030013814,high,Target Absent,Normal,[],Na,Na,None,None,129
73,2009_002570.jpg, car, bus,,,,31.014161803448005,high,Target Present,Normal,[],Na,Na,None,None,74
74,2009_002614.jpg, aeroplane,,,,,17.2214287701891,low,Target Absent,Normal,[],Na,Na,None,None,71
75,2009_002758.jpg, tvmonitor,,,,,32.32689877906743,high,Target Absent,Normal,[],Na,Na,None,None,126
76,2009_002778.jpg, person, boat,,,,35.31312062909892,high,Target Absent,Normal,[],Na,Na,None,None,105
77,2009_003338.jpg, person, horse,,,,30.130898028557787,high,Target Absent,Normal,[],Na,Na,None,None,19
78,2009_003519.jpg, person, bicycle,,,,32.963978954415886,high,Target Present,Critical,[],Na,Na,0.12,tone2,91
79,2009_003528.jpg, cat,,,,,17.174202636527884,low,Target Present,Normal,[],Na,Na,None,None,67
80,2009_003857.jpg, tvmonitor,,,,,29.289716583119155,high,Target Present,Normal,[],Na,Na,None,None,138
81,2009_004076.jpg, sofa, dog,,,,15.553393150912814,low,Target Present,Normal,[],Na,Na,None,None,2
82,2009_004124.jpg, diningtable,,,,,31.977321035172626,high,Target Present,Critical,[],"[('q', 2.9784466751038963)]",-999,0.132,tone1,93
83,2009_004153.jpg, aeroplane,,,,,16.285586205496266,low,Target Present,Normal,[],Na,Na,None,None,75
84,2009_004502.jpg, person, motorbike,,,,19.18515988718552,low,Target Absent,Normal,[],Na,Na,None,None,139
85,2009_004669.jpg, person, train,,,,31.02849928985861,high,Target Present,Normal,[],Na,Na,None,None,56
86,2009_004780.jpg, boat,,,,,35.01958501776243,high,Target Absent,Normal,[],Na,Na,None,None,17
87,2009_004888.jpg, person, boat,,,,16.65124246053083,low,Target Absent,Normal,[],Na,Na,None,None,110
88,2009_004977.jpg, train,,,,,33.37511454440565,high,Target Absent,Critical,[],Na,Na,0.038,tone1,125
89,2009_005040.jpg, bird,,,,,20.206372213671546,low,Target Present,Normal,[],Na,Na,None,None,23
90,2009_005279.jpg, bus, car, person,,,39.98997659521872,high,Target Present,Critical,[],Na,Na,0.016,tone2,136
91,2009_005308.jpg, bottle,,,,,21.116301747151233,low,Target Present,Critical,[],Na,Na,0.193,tone1,33
92,2010_000109.jpg, cat,,,,,21.19410161612616,low,Target Absent,Normal,[],Na,Na,None,None,79
93,2010_000198.jpg, car,,,,,16.882931151862195,low,Target Present,Normal,[],Na,Na,None,None,28
94,2010_000547.jpg, sheep,,,,,20.234567428685263,low,Target Present,Critical,[],Na,Na,0.0,tone1,8
95,2010_000765.jpg, chair,,,,,29.95289111571105,high,Target Absent,Normal,[],"[('p', 1.649163622946162)]",-999,None,None,109
96,2010_000836.jpg, bird,,,,,14.711202801099512,low,Target Absent,Critical,[],Na,Na,0.044,tone2,144
97,2010_000918.jpg, bird,,,,,19.886278479178575,low,Target Absent,Critical,[],Na,Na,0.163,tone1,3
98,2010_000942.jpg, pottedplant, person, chair,,,34.891371822018854,high,Target Absent,Normal,[],Na,Na,None,None,14
99,2010_001154.jpg, dog,,,,,17.717234034724168,low,Target Present,Normal,[],Na,Na,None,None,80
100,2010_001271.jpg, chair, diningtable,,,,20.73514569060949,low,Target Absent,Normal,[],Na,Na,None,None,155
101,2010_001274.jpg, car,,,,,29.349123523599186,high,Target Absent,Critical,[],Na,Na,0.187,tone2,82
102,2010_001408.jpg, person, train,,,,31.286451956081834,high,Target Absent,Normal,[],Na,Na,None,None,95
103,2010_001441.jpg, bird,,,,,12.286550990068445,low,Target Absent,Critical,[],Na,Na,0.115,tone2,122
104,2010_001520.jpg, bird,,,,,19.73515382198847,low,Target Absent,Normal,[],Na,Na,None,None,15
105,2010_001908.jpg, person, dog,,,,18.281400610092522,low,Target Present,Critical,[],Na,Na,0.054,tone1,116
106,2010_002020.jpg, dog,,,,,21.25193441989569,low,Target Absent,Normal,[],"[('q', 2.4523001270372333)]",-999,None,None,141
107,2010_002393.jpg, boat,,,,,20.131411086471946,low,Target Absent,Normal,[],Na,Na,None,None,34
108,2010_002645.jpg, cat,,,,,20.850125265290927,low,Target Present,Normal,[],Na,Na,None,None,146
109,2010_002652.jpg, tvmonitor, person,,,,29.314282548594107,high,Target Absent,Normal,[],Na,Na,None,None,150
110,2010_002871.jpg, person, chair, bottle,,,29.03626421582563,high,Target Absent,Normal,[],Na,Na,None,None,78
111,2010_002900.jpg, cat,,,,,19.373940426857725,low,Target Absent,Normal,[],Na,Na,None,None,140
112,2010_003153.jpg, sheep,,,,,11.901128393685589,low,Target Absent,Critical,[],"[('p', 1.470374356551929)]",-999,0.096,tone2,26
113,2010_003248.jpg, person, chair, diningtable,,,29.39636943329948,high,Target Absent,Normal,[],"[('p', 1.9953821386202435)]",-999,None,None,6
114,2010_003329.jpg, bottle,,,,,20.965775321926717,low,Target Absent,Normal,[],Na,Na,None,None,115
115,2010_003560.jpg, person, dog,,,,19.064028587308528,low,Target Present,Normal,[],Na,Na,None,None,106
116,2010_003857.jpg, tvmonitor,,,,,29.67925831023067,high,Target Absent,Normal,[],Na,Na,None,None,117
117,2010_003861.jpg, pottedplant, person, chair, sofa, cat,29.72712959729897,high,Target Present,Normal,[],Na,Na,None,None,55
118,2010_004223.jpg, person, chair,,,,16.606806579152448,low,Target Present,Normal,[],Na,Na,None,None,103
119,2010_004307.jpg, person, bicycle,,,,21.238698300852345,low,Target Absent,Normal,[],Na,Na,None,None,48
120,2010_004339.jpg, dog,,,,,18.02036796686756,low,Target Absent,Normal,[],Na,Na,None,None,84
121,2010_004447.jpg, person, bottle, sofa,,,33.561185784733894,high,Target Absent,Normal,[],Na,Na,None,None,90
122,2010_004523.jpg, person, tvmonitor,,,,30.14583280127665,high,Target Absent,Normal,[],Na,Na,None,None,87
123,2010_004553.jpg, cat,,,,,19.43821581030931,low,Target Absent,Normal,[],Na,Na,None,None,49
124,2010_004698.jpg, person,,,,,28.931558906482678,high,Target Absent,Normal,[],Na,Na,None,None,43
125,2010_004753.jpg, chair, cat,,,,16.65486588795244,low,Target Present,Critical,[],Na,Na,0.126,tone1,9
126,2010_004922.jpg, person, horse,,,,20.767842391303123,low,Target Present,Normal,[],Na,Na,None,None,22
127,2010_004959.jpg, dog,,,,,14.2751021597997,low,Target Present,Normal,[],Na,Na,None,None,72
128,2010_005101.jpg, aeroplane,,,,,13.350033322032775,low,Target Absent,Normal,[],Na,Na,None,None,62
129,2010_005270.jpg, person, horse, dog,,,31.37245999871385,high,Target Present,Normal,[],Na,Na,None,None,151
130,2010_005531.jpg, bird,,,,,17.790928533851822,low,Target Present,Critical,[],Na,Na,0.06,tone2,39
131,2010_005640.jpg, dog,,,,,14.966304308982275,low,Target Absent,Normal,[],Na,Na,None,None,27
132,2010_005758.jpg, pottedplant, person, chair,,,32.93233064470861,high,Target Present,Critical,[],Na,Na,0.055,tone1,59
133,2010_005785.jpg, car,,,,,16.197035825449316,low,Target Present,Critical,[],Na,Na,0.139,tone2,70
134,2010_005921.jpg, chair,,,,,28.810222255541373,high,Target Absent,Normal,[],Na,Na,None,None,118
135,2010_005957.jpg, motorbike,,,,,33.21298925201048,high,Target Present,Normal,[],Na,Na,None,None,157
136,2011_000469.jpg, cat,,,,,17.872074331338588,low,Target Absent,Normal,[],Na,Na,None,None,7
137,2011_000767.jpg, bus, person,,,,36.08084526243428,high,Target Present,Normal,[],"[('q', 1.3485513334076131)]",-999,None,None,31
138,2011_000823.jpg, pottedplant, person, chair, diningtable, bottle,35.254278260497436,high,Target Absent,Normal,[],Na,Na,None,None,85
139,2011_001025.jpg, pottedplant, person, bicycle, car,,33.367152749801264,high,Target Absent,Normal,[],Na,Na,None,None,51
140,2011_001044.jpg, aeroplane,,,,,17.21993670388912,low,Target Present,Normal,[],Na,Na,None,None,158
141,2011_001060.jpg, person, train,,,,29.200169335534397,high,Target Present,Critical,[],Na,Na,0.139,tone2,76
142,2011_001173.jpg, sofa, cat,,,,20.43410382069153,low,Target Present,Critical,[],Na,Na,0.192,tone1,29
143,2011_001304.jpg, tvmonitor, chair, sofa,,,37.22381580448725,high,Target Present,Normal,[],Na,Na,None,None,61
144,2011_001320.jpg, aeroplane,,,,,17.619907721675858,low,Target Present,Normal,[],Na,Na,None,None,132
145,2011_001381.jpg, train,,,,,29.38212901716847,high,Target Absent,Normal,[],"[('q', 2.5276705114288234)]",-999,None,None,131
146,2011_001447.jpg, person, chair,,,,28.758673328529078,high,Target Absent,Normal,[],Na,Na,None,None,123
147,2011_001656.jpg, horse,,,,,19.156547420300022,low,Target Present,Normal,[],Na,Na,None,None,113
